Klinik name,klinik website,Stellenlink,Kontak
Heiligenfeld Klinik Bad Wörrishofen,https://www.heiligenfeld.de/kliniken/heiligenfeld-klinik-badwoerishofen,https://www.heiligenfeld.de/stellen," Chefarzt
Dr. med. Jörg-Hilmar Deubner
Joerg-Hilmar.Deubner@heiligenfeld.de
bewerbung@heiligenfeld.de      "
Heiligenfeld Klinik Bad Kissingen-Fachkilinik,https://www.heiligenfeld.de/#Fachklinik-Heiligenfeld-%E2%80%A2-Bad-Kissingen,https://www.heiligenfeld.de/stellen," Chefarzt / stellvertretender ärztlicher Direktor
Dr. med. Hans-Peter Selmaier
hans-peter.selmaier@heiligenfeld.de
Personalmanagement
sophia.liebst@heiligenfeld.de      "
Heiligenfeld Klinik Bad Kissingen-Rosengartenklinik,https://www.heiligenfeld.de/#Rosengartenklinik-Heiligenfeld-%E2%80%A2-Bad-Kissingen,https://www.heiligenfeld.de/stellen,       
Klinikum Neumarkt,https://www.klinikum-neumarkt.de/240-Startseite.html,https://karriere.klinikum-neumarkt.de/1118-Stellenangebote.html," Chefarzt der Medizinischen Klinik III
Prof. Dr. Dr. med. univ. Martin Ritt
 Martin.Ritt@klinikum.neumarkt.de
 jobs@klinikum.neumarkt.de Chefarzt Prof. Dr. Peter Grewe
 Sekreteriat medizin1@klinikum.neumarkt.de Chefarzt Herr Prof. Dr. med. Ulrich Schwemmer
ulrich.schwemmer@klinikum. neumarkt.de
anaesthesie@klinikum.neumarkt.de
jobs@klinikum.neumarkt.de Chefärztin Frau Dr. med. Meister 
gefaesschirurgie.sekretariat@klinikum.neumarkt.de
jobs@klinikum.neumarkt.de    "
Kreisklinik Wörth a.d.Donau,https://www.kreisklinik-woerth.de/,https://www.kreisklinik-woerth.de/stellenangebote/," Chefarzt Dr. med. Christoph Gößl
 Facharzt für Innere Medizin
 Sekreteriat sekretariat.innere@kreisklinik-woerth.de bewerbung@kreisklinik-woerth.de     "
Klinik Donaustauf,https://www.klinikum-donaustauf.de/,https://www.klinikum-donaustauf.de/stellenangebote.php, personal@klinik-donaustauf.de personal@csm-donaustauf.de     
St. Barbara Krankenhaus Schwandorf,https://www.barmherzige-schwandorf.de/index.html,https://www.barmherzige-schwandorf.de/karriere/offene-stellenbewerbung.html," Chefarzt der Anästhesie und Intensivmedizin
 PD Dr. Florian Brettner
 Sekreteriat Katharina Greh
 sekretariat.anae@barmherzige-schwandorf.de
Axel Buchheit Leiter Personalabteilung
bewerbung@barmherzige-schwandorf.de Chefarzt der Unfallchirurgie Dr. Horst Schneider
sekretariat.unfallchirurgie@barmherzige-schwandorf.de
bewerbung@barmherzige-schwandorf.de Chefarzt Allgemein- und Viszeralchirurgie Dr. Detlef Schoenen
sekretariat.chirurgie@barmherzige-schwandorf.de
bewerbung@barmherzige-schwandorf.de Chefärztin der Kardiologie Dr. Elisabeth Bösl
sekretariat.kardio@barmherzige-schwandorf.de
bewerbung@barmherzige-schwandorf.de Chefarzt der Gastroenterologie
Dr. Christoph Balzer
Simone Strenzl Sekretariat
sekretariat.gastro@barmherzige-schwandorf.de
bewerbung@barmherzige-schwandorf.de  "
Asklepios Klinik Städtedreieck Burglengenfeld,https://www.asklepios.com/burglengenfeld/,https://www.asklepios.com/burglengenfeld/unternehmen/bewerber/stellenangebote/," Chefarzt Innere Medizin und Gastroenterologie
 Dr. med. Josef Zäch
  j.zaech@asklepios.com
 Bewerbung bewerbung.burglengenfeld@asklepios.com Frank Brose
Teamchefarzt der
Allgemein-, Viszeral- und Adipositaschirurgie
f.brose@asklepios.com
bewerbung.burglengenfeld@asklepios.com     "
Asklepios orthopädische Klinik Lindenlohe,https://www.asklepios.com/lindenlohe/,https://www.asklepios.com/lindenlohe/unternehmen/bewerber/stellenangebote/," Personalstelle
Frau Gabi Hildebrand
g.hildebrand@asklepios.com      "
Asklepios Klinik Oberviechtach,https://www.asklepios.com/oberviechtach/,https://www.asklepios.com/oberviechtach/unternehmen/bewerber/stellenangebote/,       
Passauer Wolf Bad Griesbach,https://www.passauerwolf.de/standorte/bad-griesbach,https://karriere.passauerwolf.de/?_gl=1*hzppii*_ga*MTgyNDEzODkyNS4xNzE3NjYwMzA2*_ga_H7400ZFCME*MTcxNzY2MDM3MC4xLjEuMTcxNzY2MDkwOS42MC4wLjA.#jobs%3Asearch%253D%2520%26category%253D%255B%2522Medizin%2522%255D,"  Susanna Gubo, Leitung Personalabteilung
personal-griesbach@passauerwolf.de     "
Passauer Wolf Bad Gögging,https://www.passauerwolf.de/standorte/bad-goegging,https://karriere.passauerwolf.de/?_gl=1*16pkrs0*_ga*NDY2Nzg5NDI1LjE3MTc2NTg1NTk.*_ga_H7400ZFCME*MTcxNzY1ODU1OS4xLjEuMTcxNzY1ODU1OS42MC4wLjA.#jobs%3Asearch%253D%2520arzt," Susanna Gubo Leitung Personalabteilung Bad Gögging
personal-bad-goegging@passauerwolf.de      "
Passauer Wolf Nittenau Klinik Neurologie,https://www.passauerwolf.de/standorte/nittenau,https://karriere.passauerwolf.de/?_gl=1*zsutzq*_gcl_aw*R0NMLjE3MTgwMDc5MTQuRUFJYUlRb2JDaE1JeF9ETV9kZVJoUU1WU21aQkFoM1pxQUhXRUFBWUFTQUFFZ0t4RnZEX0J3RQ..*_gcl_au*MTA3NDA2OTczMC4xNzE4MDA3OTEz*_ga*MTk5NzQ3MTMwNi4xNzE4MDA3OTEz*_ga_H7400ZFCME*MTcxODAwNzkxMy4xLjEuMTcxODAwNzkxMy42MC4wLjA.#jobs%3Asearch%253D%2520%26category%253D%255B%2522Medizin%2522%255D,       
Krankenhaus Tirschenreuth,https://www.kliniken-nordoberpfalz.ag/ueber-uns/unsere-standorte/krankenhaus-tirschenreuth,https://kliniken-nordoberpfalz.talention.com/jobs,       
Krankenhaus Kemnath,https://www.kliniken-nordoberpfalz.ag/ueber-uns/unsere-standorte/krankenhaus-kemnath,https://kliniken-nordoberpfalz.talention.com/jobs,       
Klinikum Weiden,https://www.kliniken-nordoberpfalz.ag/ueber-uns/unsere-standorte/klinikum-weiden,https://kliniken-nordoberpfalz.talention.com/jobs," Chefarzt Prof. Dr. med. Christian von Rüden
unfallchirurgie@kno.ag
Herr Mathias Weiß
Leiter Personal
mathias.weiss@kno.ag Dr. Michael Angerer Chefarzt
Sekreteriat          
neurologie@kno.ag
bewerbung@kliniken-nordoberpfalz.ag Chefarzt
PD Dr. Thomas Reithmeier
thomas.reithmeier@kno.ag
bewerbung@kliniken-nordoberpfalz.ag
Sekreteriat Neurochirugie
Jessica Greitzke
neurochirurgie@kno.ag    "
Klinikum Bamberg Betriebsstätte Bruderwald,https://www.sozialstiftung-bamberg.de/klinikum-bamberg/,https://www.sozialstiftung-bamberg.de/klinikum-bamberg/stellenangebote/," Chefarzt Prof. Dr. med. Felix Gundling
medizin2@sozialstiftung-bamberg.de
personalabteilung@sozialstiftung-bamberg.de Chefarzt Dr. med. Fred Peter
fred.peter@sozialstiftung-bamberg.de
Sekreteriat
gch@sozialstiftung-bamberg.de
personalabteilung@sozialstiftung-bamberg.de Chefarzt Prof. Dr. med. Philip Lang
anaesthesiologie@sozialstiftung-bamberg.de
personalabteilung@sozialstiftung-bamberg.de Chefarzt Prof. Dr. med. Georg Pistorius
Georg.Pistorius@sozialstiftung-bamberg.de
personalabteilung@sozialstiftung-bamberg.de Oberärztin Dr. med. Andrea Urbanski-Borrmann
personalabteilung@sozialstiftung-bamberg.de Rückmeldung am 8.5.25 z. Zeit voll besetzt "
Klinikum Bamberg- Betriebsstätte Michelsberg,https://www.sozialstiftung-bamberg.de/klinikum-bamberg/kliniken-und-experten/psychiatrie/,https://www.sozialstiftung-bamberg.de/klinikum-bamberg/stellenangebote/,       
Tagesklinik Für KJP am Klinikum Bamberg,https://www.gebo-med.de/standorte/tagesklinik-fuer-kinder-und-jugendliche-in-bamberg,,       
Klinikum Bayreuth,https://klinikum-bayreuth.de/,https://karriere.klinikum-bayreuth.de/stellen," christian.stumpf@klinikum-bayreuth.de Chefarzt Klinikdirektor der Klinik für Unfall- und Wiederherstellungschirurgie
Herrn Prof. Dr. med. Michael Müller
unfallchirurgie@klinikum-bayreuth.de     "
Klinik Hohe Warte,https://klinikum-bayreuth.de/,https://karriere.klinikum-bayreuth.de/stellen," Klinikdirektor für Anästhesiologie und Operative Intensivmedizin
Herrn Prof. Dr. Jörg Reutershan
joerg.reutershan@klinikum-bayreuth.de
personalabteilung@klinikum-bayreuth.de      "
Regiomed Klinikum Coburg,https://www.regiomed-kliniken.de/startseite-klinikum-coburg.aspx,https://www.regiomed-kliniken.de/karriereportal.aspx," Chefsekretariat, Claudia Schmidt, Marina Schmidt, Petra Schütz
 innere.lif@regiomed-kliniken.de
 Ärztliche Direktor Herr Dr. Göbel Chefarzt Abteilung Orthopädie und Unfallchirurgie
Dr. med. Jörg Harrer
unfallchirurgie.lif@regiomed-kliniken.de Klinikum Lichtenfels Personalreferentin
susi.schilling@regiomed-kliniken.de
Personalreferentin Klinikum Coburg
lilli.herzog@regiomed-kliniken.de  Dr. med. Dirk Mayer
Chefsekretariat Iris Behnsch
Sekretariat-Gastroenterologie.Co@regiomed-kliniken.de 
Personalreferentin Klinikum Coburg
lilli.herzog@regiomed-kliniken.de   "
Regiomed Klinik Coburg,https://www.regiomed-kliniken.de/startseite-klinikum-coburg.aspx,https://www.regiomed-kliniken.de/karriereportal.aspx," Chefarzt InnereDr. med. Holger Göbel
 Sekreteriet innere innere.lif@regiomed-kliniken.de  Chefarzt der I. Chirurgischen Klinik
Allgemein- und Viszeralchirurgie
Prof. Dr. med. Bernhard J. Leibl
bernhard.leibl@klinikum-coburg.de
Personalreferentin Coburg
kathrin.stenzel@regiomed-kliniken.de Dr. med. Sandor Kokai
lungenzentrum@regiomed-kliniken.de
Personalreferentin Coburg
kathrin.stenzel@regiomed-kliniken.de PD Dr. med. Christof Lamberti
Sekreteriat Anja Melzer
anja.melzer@regiomed-kliniken.de
Personalreferentin Coburg
kathrin.stenzel@regiomed-kliniken.de   "
Regiomed Kliniken Lichtenfels,https://www.regiomed-kliniken.de/fachbereiche-klinikum-lichtenfels.aspx,https://www.regiomed-kliniken.de/karriereportal.aspx," anna.helminger@regiomed-kliniken.de Personalreferentin Chefarzt Orthopädie und Unfallchirurgie
Dr. med. Jörg Harrer
joerg.harrer@regiomed-kliniken.de
""Personal Susi Schilling
susi.schilling@regiomed-kliniken.de"" Ärztliche Direktor Herr Dr. Göbel
holger.goebel@regiomed-kliniken.de
Sekreteriet innere
innere.lif@regiomed-kliniken.de Priv.-Doz. Dr. med. Gerald Braun
Chefsekretariat Petra Fischer
petra.fischer@regiomed-kliniken.de   "
Bezirkskrankenhaus Bayreuth,https://www.gebo-med.de/standorte/bezirkskrankenhaus-bayreuth,https://www.gebo-med.de/karriere#," Nicht anschreiben, Frau Schicke      "
Tagesklinik Coburg für PSY Bezirksklinikum Obermain,https://www.gebo-med.de/standorte/tagesklinik-fuer-erwachsene-in-coburg,https://www.gebo-med.de/karriere#," Nicht anschreiben, Frau Schicke      "
Tagesklinik Coburg für KJP des BKH Bayreuth,https://www.gebo-med.de/standorte/tagesklinik-fuer-erwachsene-in-coburg,https://www.gebo-med.de/karriere#," Nicht anschreiben, Frau Schicke      "
Tagesklinik Hof für KJP des BKH Bayreuth,Tagesklinik für Kinder und Jugendliche in Hof - Gesundheitseinrichtungen des Bezirks Oberfranken,https://www.gebo-med.de/karriere#," Nicht anschreiben, Frau Schicke      "
Tagesklinik Kronach Obermain,https://www.gebo-med.de/standorte/tagesklinik-fuer-erwachsene-in-kutzenberg,https://www.gebo-med.de/karriere#," Nicht anschreiben, Frau Schicke      "
Bezirksklinik Rehau,https://www.gebo-med.de/standorte/bezirksklinik-rehau,https://www.gebo-med.de/karriere," Nicht anschreiben, Frau Schicke möchte persönlich angesprochen werden      "
Bezirksklinikum Obermain,https://www.gebo-med.de/standorte/bezirksklinikum-obermain,https://www.gebo-med.de/karriere#," Nicht anschreiben, Frau Schicke      "
Juraklinik Schesslitz,https://gkg-bamberg.de/,https://gkg-bamberg.de/offene-stellen/,       
Steigerwaldklinik Burgebrach,https://gkg-bamberg.de/,https://gkg-bamberg.de/offene-stellen/," c.lehner@gkg-bamberg.de
CHefarzt Psychosomatik und Psychotherapie      "
Sana-Klinik Hof,https://www.sana.de/hof,https://fa-eycl-saasfaeuraprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/de/sites/CX_4025/requisitions?keyword=arzt&lastSelectedFacet=LOCATIONS&location=Bayern%2C+Deutschland&locationId=100000001926210&locationLevel=state&mode=job-location&selectedLocationsFacet=100000001942469&selectedOrganizationsFacet=300000011229848," übersenden Sie uns zukünftig alle Profile und Anfragen bzgl.
Vermittlungsangeboten ausschließlich an folgende
eMail-Adresse: skh-personalabteilung@sana.de Prof. Dr. med. Christian Graeb     "
Sana Klinik Pegnitz,https://www.sana.de/pegnitz,https://www.sana.de/pegnitz/karriere/?scroll=jobs&cHash=8a01a9278207305db5f29538ef52827b, peter.ganss@sana.de CHefarzt      
Medical Park Bad Rodach,https://kliniken.medicalpark.de/bad-rodach,https://karriere.medicalpark.de/jobs," Nadine Dreyer (Chefärztin Orthopädie)
Anja Künzel a.kuenzel@medicalpark.de Dr. med. Dirk Zauper Chefarzt Neurologie
d.zauper@medicalpark.de
Evelina Grell  (Personalreferentin)
mpr.personalleitung@medicalpark.de Dr. Jörg Baumgartner Chefarzt Geriatrie
Andrea Metzenleitner (Personalreferentin)
feilnbach.bewerbungen@medicalpark.de    "
Klinikum Forchheim,https://www.klinikumforchheim.de/,https://www.klinikumforchheim.de/unser-klinikum/stellenangebote/," Herr Prof. Dr. Gschossmann
 Chefarzt Innere Herr Prof. Dr. Gschossmann
juergen.gschossmann@klinikum-forchheim.de bewerbung@klinikum-forchheim.de Dr. Christian Sperber,Prokurist
 Leiter Personal, Recht und Compliance
 Sperber, Dr. Christian Herr Dr. Drummer
Chefarzt der Klinik für Allgemeinchirurgie
bernhard.drummer@klinikum-forchheim.de
bewerbung@klinikum-forchheim.de    "
Klinik Ebermannstadt,https://www.klinik-fraenkische-schweiz.de/herz/startseite,https://www.klinik-fraenkische-schweiz.de/herz/ueber_uns/stellenangebote, personalstelle@klinik-fraenkische-schweiz.de      
Tagesklinik Bamberg,https://www.sozialstiftung-bamberg.de/klinikum-bamberg/,https://www.sozialstiftung-bamberg.de/klinikum-bamberg/stellenangebote/," Chefarztsekreteriat Inge Steiner
 inge.steiner@sozialstiftung-bamberg.de Sekretariat Sabine Meuser
 medizin2@sozialstiftung-bamberg.de Personalabteilung
 personalabteilung@sozialstiftung-bamberg.de Chefarzt Prof. Dr. med. Philip Lang   "
Klinik Münchberg,https://www.kliniken-hochfranken.de/,https://jobs.kliniken-hochfranken.de/#jobs%3Acategory%253D%255B%2522%25C3%2584rzte%2522%255D," Personalabteilung
ute.kiessling@kliniken-hochfranken.de
marion.harzer@kliniken-hochfranken.de      "
Klinik Naila,https://www.kliniken-hochfranken.de/,https://jobs.kliniken-hochfranken.de/#jobs%3Acategory%253D%255B%2522%25C3%2584rzte%2522%255D," Chefärztin Dr. Silke Simank
Sekreteriat Sandra Dittmar
innere-amb.naila@kliniken-hochfranken.de
marion.harzer@kliniken-hochfranken.de      "
Klinik am Park -Bad Steben,https://ebel-kliniken.com/klinik-am-park-bad-steben/,https://jobs.ebel-kliniken.com/jobs," Personalwesen
Anne Engelhardt
a.engelhardt@rehaklinik-am-park.de      "
Helios Frankenwaldklinik Kronach,https://www.helios-gesundheit.de/standorte-angebote/kliniken/kronach/,https://www.helios-gesundheit.de/karriere/job-finden/?tx_heliosuwstemplates_jobsearch%5Baction%5D=geoSearch&tx_heliosuwstemplates_jobsearch%5Bcontroller%5D=Job&tx_heliosuwstemplates_jobsearch%5Blocation%5D=96317&tx_heliosuwstemplates_jobsearch%5Bpage%5D=3&tx_heliosuwstemplates_jobsearch%5Btitle%5D=arzt&cHash=1572b87a3b5e3779314a0c0330d8a115," Personalabteilung, Frau Susann Betz
susann.betz@helios-gesundheit.de
KC-bewerbung@helios-gesundheit.de Jessica Zwosta
Jesscia.Zwosta@helios-gesundheit.de     "
Klinikum Kulmbach,https://www.klinikum-kulmbach.de/index.html,https://www.klinikum-kulmbach.de/beruf-ausbildung/stellenangebote.html,"  Herr Dr. Thomas Banse 
thomas.banse@klinikum-kulmbach.de
bewerbung(at)klinikum-kulmbach.de Sekretariat der Klinik für Neuro- und Wirbelsäulenchirurgie
Sekretariat Sabine Preuß-Filetti
sabine.preuss-filetti@klinikum-kulmbach.de
bewerbung@klinikum-kulmbach.de     "
Fachklinik Stadtsteinach,https://www.klinikum-kulmbach.de/leistungsspektrum/spalte-3/fachklinik-stadtsteinach/geriatrische-rehabilitation.html,https://www.klinikum-kulmbach.de/beruf-ausbildung/stellenangebote.html, bewerbung(at)klinikum-kulmbach.de  Yvonne Wagner      
Regiomed Kliniken Lichtenfels,https://www.regiomed-kliniken.de/fachbereiche-klinikum-lichtenfels.aspx,https://www.regiomed-kliniken.de/karriereportal.aspx," anna.helminger@regiomed-kliniken.de Personalreferentin Chefarzt Orthopädie und Unfallchirurgie
Dr. med. Jörg Harrer
joerg.harrer@regiomed-kliniken.de
""Personal Susi Schilling
susi.schilling@regiomed-kliniken.de"" Ärztliche Direktor Herr Dr. Göbel
holger.goebel@regiomed-kliniken.de
Sekreteriet innere
innere.lif@regiomed-kliniken.de    "
Klinikum Fichtelgebrge Marktredwitz,https://www.klinikum-fichtelgebirge.de/,https://karriere.klinikum-fichtelgebirge.de/de/stellenangebote/," Frau Lucas
bewerbung@klinikum-fichtelgebirge.de Chefarzt der Klinik für Anästhesie- und Intensivmedizin
Herr Michael Paland
anaesthesie-intensiv@klinikum-fichtelgebirge.de

bewerbung@klinikum-fichtelgebirge.de     "
Krankenhaus Selb,https://www.klinikum-fichtelgebirge.de/,https://karriere.klinikum-fichtelgebirge.de/de/stellenangebote/," Chefarzt der Klinik für Innere Medizin Herr Dr. Schmidtmann
Sekretariat Heike Scherm
innere@klinikum-fichtelgebirge.de
personalbuero@klinikum-fichtelgebirge.de      "
AN Regiomed Ansbach,https://www.anregiomed.de/medizin-und-pflege/klinikum-ansbach,https://www.anregiomed.de/karriere-jobs/stellenangebote-bewerbung/stellenangebote/," Herr Dr. Petr Skala
petr.skala@anregiomed.de
karriere@anregiomed.de Chefarzt PD Dr. med. Andreas Baranowski
oca@mvz-anregiomed.de
unfallchirurgie.an@anregiomed.de
karriere@anregiomed.de Chefarzt
Herr Dr. med. Tobias Hübner
tobias.huebner@anregiomed.de    "
Bezirksklinikum Ansbach,https://www.bezirkskliniken-mfr.de/standorte-und-kliniken/ansbach/,https://jobs.bezirkskliniken-mfr.de/index.php?ac=search_result&search_criterion_activity_level%5B%5D=2&search_criterion_channel%5B%5D=12&btn_dosearch=," Chefarzt Prof. Dr. Mathias Zink
mathias.zink@bezirkskliniken-mfr.de
bewerbermanagement@bezirkskliniken-mfr.de       "
Rangauklinik Ansbach,https://www.rangauklinik.de/,https://www.rangauklinik.de/karriere#c85604," hardy.ziessler@diakoneo.de Personalabteilung

      "
Waldkrankenhaus St. Marien Erlangen,https://www.waldkrankenhaus.de/,https://www.karriere-im-waldkrankenhaus.de/," Chefarzt Prof. Dr. med. Gaßmann
karl.gassmann@waldkrankenhaus.de 
Sekreteriat geriatrie@waldkrankenhaus.de
bewerbungen@waldkrankenhaus.de Chefarzt Dr. med. H. Huber 
horst.huber@waldkrankenhaus.de
bewerbungen@waldkrankenhaus.de     "
Klinikum am Europakanal,https://www.bezirkskliniken-mfr.de/standorte-und-kliniken/erlangen/,https://jobs.bezirkskliniken-mfr.de/index.php?ac=start," Arzt Fachbereich 
ulrich.kastner@bezirksliniken-mfr.de
bewerbermanagement@bezirkskliniken-mfr.de      "
Tagesklinik Psychiatrie Neustadt Aisch,https://www.bezirkskliniken-mfr.de/standorte-und-kliniken/neustadt-ad-aisch/,https://jobs.bezirkskliniken-mfr.de/index.php?ac=search_result&search_criterion_activity_level%5B%5D=2&search_criterion_channel%5B%5D=12&btn_dosearch=,       
Klinikum Fürth,https://www.klinikum-fuerth.de/,https://www.klinikum-fuerth.de/de/karriere/stellenangebote.php, med2@klinikum-fuerth.de Prof Dr. Zopf      
Psych. Tagesklinik des Klinikums am Europakanal,https://www.bezirkskliniken-mfr.de/standorte-und-kliniken/fuerth/psychiatrische-tagesklinik-fuerth/,https://jobs.bezirkskliniken-mfr.de/index.php?ac=start,       
Medic Klinik Fürth,https://www.medic-center-nuernberg.de/Klinik.html,https://recruitingapp-5610.de.umantis.com/Jobs/1,       
Klinik am Birkenwald,https://www.klinik-am-birkenwald.de/,https://www.klinik-am-birkenwald.de/karriere/,       
Klinik Dr. Erler,https://www.erler-klinik.de/kliniken-bereiche/orthopaedie/,https://karriere.erler-klinik.de/stellen-bewerbung/stellenangebote/," Marina Golub
bewerbung@karriere-erler.de      "
Klinik Dr. Steger Nürnberg,https://klinik-steger.de/,https://klinik-steger.de/stellenangebote/, bewerbung@klinik-steger.de      
Kirinius Tagesklinik Nürnberg,https://www.kirinus.de/tagesklinik,https://karriere.kirinus.de/mediziner, yvonne.schmid@kirinus.de Personalstelle      
Psorisol Hautklinik Hersbruck Kirinus,https://www.psorisol.de/de/startseite.html,https://www.psorisol.de/de/stellenangebote.html,       
Krankenhaus Schwabach,https://www.klinik-schwabach.de/,https://www.klinik-schwabach.de/ausbildung-und-karriere/stellenangebote/," Innere Chefarzt Dr. med. Stefan J. Dörr 
 Sekreteriat Jacqueline Mooney   recruiting@diakoneo.de Chefarzt - Dr. Markus Scheuerpflug:
markus.scheuerpflug@diakoneo.de
recruiting@diakoneo.de     "
Anregiomed Klinik Dinkelsbühl,https://www.anregiomed.de/medizin-und-pflege/klinik-dinkelsbuehl,https://www.anregiomed.de/karriere-jobs/stellenangebote-bewerbung/stellenangebote/,       
Anregiomed Klinik Rothenburg o.d.Tauber,https://www.anregiomed.de/medizin-und-pflege/klinik-rothenburg,https://www.anregiomed.de/karriere-jobs/stellenangebote-bewerbung/stellenangebote/," Herr Dr. Petr Skala
petr.skala@anregiomed.de
karriere@anregiomed.de      "
 St. Anna Höchstadt,https://www.kreiskrankenhaus-hoechstadt.de/,https://www.team-anna.de/stellenboerse/," Herr Georg Bergmann
personal@kreiskrankenhaus-hoechstadt.de       "
m&i Fachklinik Herzogenaurach,https://www.fachklinik-herzogenaurach.de/,https://kha-enzensberg.career.softgarden.de/#jobs%3Asearch%253Darzt%26company%253D%255B%2522m%2526i-Fachklinik%2520Herzogenaurach%2522%255D," Marco Natter Personalleiter 
 bewerbung@fachklinik-herzogenaurach.de       "
Krankenhaus Lauf,https://www.kh-nuernberger-land.de/,https://karriere.klinikum-nuernberg.de/de/p/knl/jobs," innere-medizin@kh-lauf.de Chefarzt Dr. Groß
birgit.straussner@kh-lauf.de
perso@kh-nuernberger-land.de PD Dr. Wildner Chefarzt
innere-medizin@kh-lauf.de
perso@kh-nuernberger-land.de    "
Krankenhaus Altdorf,https://www.kh-nuernberger-land.de/,https://karriere.klinikum-nuernberg.de/de/p/knl/jobs," gastroenterologie-altdorf@abc-nuernberg.de Dr. Jurcau Standortleitender Oberarzt 
Sekretariat Innere Medizin
Claudia Palm
claudia.palm@kh-altdorf.de 
perso@kh-nuernberger-land.de     "
Frankenalbklinik Engental,https://www.bezirkskliniken-mfr.de/standorte-und-kliniken/engelthal/,https://jobs.bezirkskliniken-mfr.de/index.php?ac=search_result&search_criterion_activity_level%5B%5D=2&search_criterion_channel%5B%5D=12&btn_dosearch=," Fachbereich
Herr Prof. Dr. Thomas Kraus
thomas.kraus@bezirkskliniken-mfr.de
bewerbermanagement@bezirkskliniken-mfr.de      "
Krankenhaus Rummelsberg,https://fa-eycl-saasfaeuraprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/de/sites/CX_4025/requisitions?lastSelectedFacet=ORGANIZATIONS&mode=job-location&selectedOrganizationsFacet=300000012363401%3B300000012364336%3B300000012368008,https://fa-eycl-saasfaeuraprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/de/sites/CX_4025/requisitions?lastSelectedFacet=ORGANIZATIONS&mode=job-location&selectedOrganizationsFacet=300000012363401%3B300000012364336%3B300000012368008," Chefarzt der Anästhesie
Dr. Jörg Albrecht  joerg.albrecht@sana.de  Priv. Doz. Dr. Martin Winterholler
Martin.Winterholler@Sana.de
Herr  Mathias Weiß Personalleiter
mathias.weiss@sana.de     "
Klinik Neustadt an der Aisch,https://www.kliniken-nea.de/beruf-karriere/stellenangebote,https://www.kliniken-nea.de/beruf-karriere/stellenangebote," Herrn Chefarzt Dr. Gerald Wasmeier
 gerald.wasmeier@kliniken-nea.de
 Personalentwicklung Carola Schröder M.A.
 carola.schroeder@kliniken-nea.de      "
Klinik Bad Windsheim,https://www.kliniken-nea.de/medizin-pflege/klinik-bad-windsheim/,https://www.kliniken-nea.de/beruf-karriere/stellenangebote,       
Klinikum Bad Windsheim,https://dbkg.de/kliniken/dr-becker-kiliani-klinik/kurzprofil-klinik,https://drbecker.jobs/, bewerbermanagement@bezirkskliniken-mfr.de      
Tagesklinik KJP Neustadt Aisch,https://www.bezirkskliniken-mfr.de/standorte-und-kliniken/neustadt-ad-aisch/,Karriere als Arzt/Ärztin bei den Bezirkskliniken Mittelfranken (bezirkskliniken-mfr.de)," Oberärztin Johanna Kiefel
bewerbermanagement@bezirkskliniken-mfr.de      "
Kreisklinik Roth,https://kreisklinik-roth.de/,Kreisklinik Roth: jobangebote (kreisklinik-roth.de)," Chefarzt Innere Dr. med. Andreas Stegmaier
 a.stegmaier@kreisklinik-roth.de
 Ärztlicher Leiter
 Chefarzt Dr. med. Thomas Ruppert 
 dr.ruppert@kreisklinik-roth.de
 Personalleiter Jürgen Streit
 bewerbungen.streit@kreisklinik-roth.de Chefarzt Chirurgie Dr. med. Rolf Reinhold
r.reinhold@kreisklinik-roth.de
 Personalleiter Jürgen Streit
 bewerbungen.streit@kreisklinik-roth.de

karriere@kreisklinik-roth.de     "
Tagesklinik Psychatrie Roth,https://www.bezirkskliniken-mfr.de/standorte-und-kliniken/roth/,Stellenangebote im Gesundheitswesen | Bezirkskliniken Mittelfranken (bezirkskliniken-mfr.de)," Chefärztin Frau Dr. Kiphuth
christine.kiphuth@bezirkskliniken-mfr.de
bewerbermanagement@bezirkskliniken-mfr.de      "
Klinikum Altmühlfranken Weissenburg,https://klinikum-altmuehlfranken.de/,Stellenangebote - Das Passt Zu Mir (das-passt-zu-mir.de)," Chefarzt der Inneren Abteilung Dr. med. Heiko Priesmeier
 heiko.priesmeier@klinikum-altmuehlfranken.de      "
Klinikum Altmühlfranken Gunzenhausen,https://klinikum-altmuehlfranken.de/,Stellenangebote - Das Passt Zu Mir (das-passt-zu-mir.de),       
Psychiatrische Tagesklinik Weissenburg,https://www.bezirkskliniken-mfr.de/standorte-und-kliniken/weissenburg/,Karriere als Arzt/Ärztin bei den Bezirkskliniken Mittelfranken (bezirkskliniken-mfr.de), bewerbermanagement@bezirkskliniken-mfr.de      
Fachklinik Psychosomatische Medizin Treuchtlingen,https://www.bezirkskliniken-mfr.de/aktuelles/2023/grundsteinlegung-treuchtlingen/,Karriere als Arzt/Ärztin bei den Bezirkskliniken Mittelfranken (bezirkskliniken-mfr.de),       
